,MERCHANT_CATEGORIZED_AT,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,PURCHASED_AT,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,USER_ID,Transaction_ID
290,2022-03-10 18:21:31.781487+00,PETER KENDA,Miscellaneous,100,2021-11-04 11:57:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_s4nccz2b
291,2022-04-12 15:57:05.758311+00,KILELESHWA SUPERSHINE,Transport & Fuel,700,2022-01-15 11:50:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_s4njd7oo
292,2022-06-01 10:23:56.42678+00,COLLINS OUMA,Family & Friends,60,2022-05-21 16:52:00+00,True,25.0,Male,1,250000,ID_KARF7R4R,ID_s6j8e8oz
293,2022-06-01 10:25:16.7131+00,RIO GIFT SHOP,Miscellaneous,2500,2022-06-06 10:45:00+00,False,25.0,Female,1,23000,ID_Y0386AT9,ID_sgw3a4jj
294,2021-10-05 12:29:36.542506+00,KPLC PREPAID,Bills & Fees,1000,2021-10-07 10:38:00+00,True,25.0,Female,4,90000,ID_U9WZMGJZ,ID_slw8kch4
295,2022-03-16 13:05:51.851102+00,JOHN NJIRU GAKUNJU,Miscellaneous,400,2021-10-11 17:12:00+00,False,25.0,Female,1,85000,ID_1I8XYBWK,ID_slxs57u6
296,2022-04-12 15:57:05.758311+00,LEAH NGOGA,Family & Friends,4067,2022-02-06 10:50:00+00,True,25.0,Male,5,252000,ID_3JA0MAFB,ID_srzykljv
297,2022-04-12 15:59:14.139347+00,TOTAL - KIAMBU ROAD,Transport & Fuel,1000,2022-01-23 08:53:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_sy94s4sr
298,2022-06-01 10:25:16.7131+00,CHRISTINE OOKO,Miscellaneous,500,2022-06-06 08:07:00+00,True,25.0,Female,1,23000,ID_Y0386AT9,ID_t0a14rwr
299,2022-04-12 15:57:05.758311+00,SAFARICOM OFFERS  TUNUKIWA,Miscellaneous,15,2022-03-14 08:21:00+00,False,25.0,Male,2,10000,ID_GR569FUO,ID_t57ughwb
300,2022-05-31 13:27:24.704992+00,NHIF,Health,1000,2022-05-25 10:22:00+00,False,25.0,Female,1,23000,ID_Y0386AT9,ID_t8hpo5yi
301,2022-04-12 15:57:05.758311+00,SAFARICOM LIMITED,Miscellaneous,20,2022-03-15 10:00:00+00,False,25.0,Male,2,10000,ID_GR569FUO,ID_tam5gj4o
302,2022-04-12 15:57:15.179609+00,FATUMA OSORE,Bills & Fees,90,2022-04-26 13:37:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_tan4z8wa
303,2021-12-01 08:33:13.82067+00,FAMILY BANK PESA PAP,Family & Friends,10000,2021-12-05 07:20:00+00,True,25.0,Male,3,200000,ID_ECX9BS4A,ID_tch4ot6u
304,2022-04-12 15:57:05.758311+00,LEAH NGOGA,Family & Friends,1028,2022-03-19 11:06:00+00,True,25.0,Male,5,252000,ID_3JA0MAFB,ID_tj1iagp2
305,2022-03-16 13:05:51.851102+00,JOSEPHINE THUKU,Miscellaneous,1000,2021-10-19 17:27:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_torbyzcu
306,2022-04-12 15:57:05.758311+00,KUNE FOOD LAB KENYA LIMITED,Going out,406,2022-02-08 09:51:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_tq81ysjh
307,2022-03-16 13:05:51.851102+00,NIMROD MWATELA,Family & Friends,350,2020-08-01 08:03:00+00,True,25.0,Female,1,250000,ID_OZANC6XT,ID_trsadi7o
308,2022-06-01 10:25:16.7131+00,SAFARICOM OFFERS  TUNUKIWA,Data & WiFi,50,2022-06-05 17:12:00+00,False,25.0,Male,1,60000,ID_BMPPYJ2U,ID_twx5rykk
309,2021-11-30 10:52:38.553994+00,NAOMI  WANJOHI,Family & Friends,1028,2021-05-13 14:28:00+00,True,25.0,Male,1,10000,ID_R4T8Q46J,ID_u02b0hl6
310,2021-10-05 12:29:13.14963+00,ROBERT KARIUKI,Bills & Fees,280,2021-10-09 17:56:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_ubnf6vyv
311,2022-04-12 15:57:05.758311+00,MAMBO ITALIA-LAVINGTON,Going out,2590,2021-12-17 18:51:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_ur37tb4c
312,2021-11-30 10:51:36.702996+00,POA,Data & WiFi,1500,2021-07-21 17:46:00+00,False,25.0,Male,1,10000,ID_R4T8Q46J,ID_uvhgthza
313,2021-08-06 11:28:16.860332+00,ZUKU  FOR,Data & WiFi,6100,2021-08-08 07:11:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_uxopkw2d
314,2022-05-31 13:27:24.704992+00,RODGERS SIMIYU,Miscellaneous,250,2022-06-06 14:55:00+00,True,25.0,Female,1,23000,ID_Y0386AT9,ID_v0i75j4j
315,2022-06-01 10:23:56.42678+00,PESAPAL,Data & WiFi,100,2022-01-10 03:04:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_v1mmpz0s
316,2021-09-01 02:20:12.680427+00,SAFARICOM POST,Data & WiFi,2100,2021-09-08 05:56:00+00,True,26.0,Female,1,30000,ID_WO19RXAS,ID_v1xivgjy
317,2022-03-16 13:05:51.851102+00,JERUSA A OTIENO,Family & Friends,65000,2019-12-31 12:25:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_v5vvhhsz
318,2022-03-10 18:25:42.112294+00,RAPHAEL MWANGI,Groceries,100,2021-11-19 11:59:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_v72vgbwk
319,2022-05-31 13:27:24.704992+00,JACKSON ANDIVA,Groceries,80,2022-05-04 13:42:00+00,True,25.0,Female,1,23000,ID_Y0386AT9,ID_v7wy9rsx
320,2022-03-16 13:08:19.703288+00,PETER NJOORA KENDA,Miscellaneous,300,2019-12-27 09:04:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_v975c14q
321,2022-05-12 15:46:32.634262+00,PETER KENDA,Miscellaneous,100,2022-05-29 10:31:00+00,True,25.0,Female,3,85000,ID_J8O7LHZ2,ID_vahqky4z
322,2022-02-23 13:31:09.552091+00,PIZZA IN BELLEVUE,Going out,1000,2021-11-29 16:12:00+00,False,25.0,Female,1,85000,ID_1I8XYBWK,ID_vbumlyqs
323,2021-09-01 02:20:12.680427+00,ESTHER  NDIRITU,Emergency fund,15000,2021-09-03 06:24:00+00,True,32.0,Female,3,150000,ID_CVK8ERW1,ID_vchfvilg
324,2022-05-13 06:55:53.403538+00,SAFARICOM POST PAID,Bills & Fees,1050,2022-05-02 13:09:00+00,True,25.0,Male,5,750000,ID_D8FOVVBB,ID_vcxnmtnx
325,2022-03-16 13:05:51.851102+00,LEILA KAINGU,Going out,680,2020-11-20 10:48:00+00,True,25.0,Female,1,250000,ID_OZANC6XT,ID_vdiwtgbl
326,2022-06-01 10:25:16.7131+00,EQUITY PAYBILL ACCOUNT,Emergency fund,1200,2022-06-02 08:19:00+00,True,25.0,Female,1,23000,ID_Y0386AT9,ID_vfi10o8u
327,2021-12-01 08:33:13.82067+00,JAVA,Going out,880,2021-08-04 15:03:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_vmy2bhah
328,2022-05-12 15:46:32.634262+00,TOTAL K STATE HOUSE- SHOP,Groceries,370,2022-05-29 05:26:00+00,False,25.0,Female,3,85000,ID_J8O7LHZ2,ID_vw1juecd
329,2021-10-25 16:27:55.188211+00,NAIVAS KITENGELA,Groceries,1499,2021-10-27 15:41:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_w0dounyf
330,2021-12-01 08:30:46.660752+00,SAFARICOM LIMITED,Data & WiFi,500,2021-01-15 15:40:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_w12ria65
331,2022-03-10 18:21:31.781487+00,IM BANK C2B,Bills & Fees,68000,2022-02-07 16:15:00+00,True,25.0,Female,6,1000000,ID_180RJKP4,ID_w3b071bu
332,2022-05-12 15:46:32.634262+00,KUNE FOOD LAB KENYA LIMITED,Miscellaneous,440,2022-04-28 11:22:00+00,False,25.0,Male,5,750000,ID_D8FOVVBB,ID_wax2ym8b
333,2022-03-16 13:08:19.703288+00,JOHN NJIRU GAKUNJU,Miscellaneous,400,2021-10-11 17:12:00+00,False,25.0,Female,1,85000,ID_1I8XYBWK,ID_wdgm3rzo
334,2022-03-16 13:08:19.703288+00,KEMAHMWA ENTERPRISE HQ,Groceries,180,2022-04-01 06:08:00+00,False,25.0,Female,1,250000,ID_OZANC6XT,ID_we56bbtu
335,2021-11-03 14:49:24.05659+00,MIKE  KOECH,Groceries,130,2021-08-24 14:53:00+00,True,27.0,Female,2,8000,ID_L8QMYB09,ID_whbkraxr
336,2022-05-31 13:27:55.17584+00,CEDRIC OCHOLA,Family & Friends,400,2022-05-23 08:33:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_wnqtpux0
337,2022-04-12 15:57:05.758311+00,NELLY BIKUNDO,Family & Friends,100,2022-04-17 12:35:00+00,True,25.0,Male,2,10000,ID_GR569FUO,ID_wwr1bz4v
338,2022-04-12 15:59:14.139347+00,KILELESHWA WARD NEIGHBORHOOD ASSOCIATION  KIWANA,Bills & Fees,1000,2022-04-02 09:40:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_wzdnhner
339,2022-04-12 15:57:05.758311+00,TOTAL ENERGIES KILELESHWA-LEMPIRAS LIMITED,Transport & Fuel,2000,2022-02-28 15:41:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_x1wo1dg3
340,2022-04-12 15:57:05.758311+00,SAFARICOM POSTPAID BUNDLES,Data & WiFi,2100,2022-02-25 07:47:00+00,True,25.0,Male,5,252000,ID_3JA0MAFB,ID_x2ft60hx
341,2022-03-16 13:08:19.703288+00,KPLC PREPAID,Bills & Fees,2000,2022-03-05 20:34:00+00,True,25.0,Male,5,750000,ID_D8FOVVBB,ID_x30uztg5
342,2021-09-01 02:20:12.680427+00,NAIVAS,Groceries,791,2021-09-17 09:38:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_x64tjggv
343,2021-09-01 02:19:31.317098+00,SHOP AND,Going out,4110,2021-09-03 16:00:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_xe4hxa1e
344,2022-03-16 13:08:19.703288+00,SAFARICOM OFFERS  TUNUKIWA,Data & WiFi,400,2022-01-14 06:38:00+00,False,25.0,Female,1,250000,ID_OZANC6XT,ID_xfmjf4f8
345,2022-05-31 13:27:24.704992+00,VENDIT LIMITED,Bills & Fees,300,2022-06-02 07:53:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_xh2j53tx
346,2022-03-16 13:08:19.703288+00,SAFARICOM OFFERS  TUNUKIWA,Data & WiFi,10,2022-04-03 05:57:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_xhccfny7
347,2022-03-16 13:05:51.851102+00,TOTAL K STATE HOUSE 1,Groceries,300,2021-11-18 11:02:00+00,False,25.0,Female,1,85000,ID_1I8XYBWK,ID_xnrwzo61
348,2022-04-12 15:59:14.139347+00,NIFTY TIGONI LIMITED,Going out,1600,2022-02-06 11:30:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_xwakqzw7
349,2021-09-01 02:19:31.317098+00,CARREFOUR SRT,Groceries,4576,2021-09-13 11:03:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_xxh05mpf
350,2022-03-10 18:25:42.112294+00,RAPHAEL MWANGI,Groceries,100,2021-11-08 11:41:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_y16pf9mb
351,2022-05-31 13:27:55.17584+00,SAFARICOM OFFERS  TUNUKIWA,Data & WiFi,20,2022-05-31 14:57:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_y7cru2rw
352,2022-04-12 15:57:05.758311+00,LEAH NGOGA,Family & Friends,1028,2022-03-26 07:36:00+00,True,25.0,Male,5,252000,ID_3JA0MAFB,ID_y8dozndv
353,2022-03-16 13:08:19.703288+00,SAFARICOM POSTPAID BUNDLES,Data & WiFi,2100,2022-01-02 14:46:00+00,False,25.0,Female,1,10000,ID_40L9OTIM,ID_yb761p1e
354,2022-03-16 13:08:19.703288+00,SAFARICOM HOME,Data & WiFi,2900,2019-07-10 04:46:00+00,False,25.0,Female,1,85000,ID_1I8XYBWK,ID_yebvi84m
355,2022-03-16 13:08:19.703288+00,KEMAHMWA ENTERPRISE HQ,Groceries,80,2022-03-31 05:48:00+00,False,25.0,Female,1,250000,ID_OZANC6XT,ID_yfx37t1i
356,2022-03-16 13:05:51.851102+00,JIMMIE WAIRIMU,Bills & Fees,40000,2019-03-11 05:38:00+00,True,25.0,Female,1,10000,ID_40L9OTIM,ID_yg77gagk
357,2022-05-31 13:27:24.704992+00,DENIS OCHIENG OTIENO,Bills & Fees,1500,2019-07-16 16:39:00+00,True,25.0,Female,3,85000,ID_J8O7LHZ2,ID_yiomgl3r
358,2022-05-31 13:27:24.704992+00,PETER KENDA,Miscellaneous,200,2020-05-29 08:09:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_yoxevui4
359,2021-12-01 08:30:46.660752+00,AUDRINE  MAKAKA,Family & Friends,150000,2020-10-04 21:29:00+00,True,25.0,Male,3,200000,ID_ECX9BS4A,ID_yq23etei
360,2022-05-12 15:40:40.039879+00,KPLC PREPAID,Bills & Fees,2000,2022-04-29 05:16:00+00,True,25.0,Male,5,750000,ID_D8FOVVBB,ID_yr05a37g
361,2021-11-30 10:51:36.702996+00,MIRIAM  MUNGAI,Family & Friends,1600,2021-06-11 18:25:00+00,True,25.0,Male,1,10000,ID_R4T8Q46J,ID_yxz5etfz
362,2022-06-01 10:25:16.7131+00,CEDRIC OCHOLA,Family & Friends,600,2022-04-10 07:29:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_z3hirnr8
363,2022-04-12 15:59:14.139347+00,SAFARICOM POST PAID,Data & WiFi,3710,2022-02-17 06:08:00+00,True,25.0,Male,5,252000,ID_3JA0MAFB,ID_zatgmvss
364,2022-05-31 13:27:24.704992+00,CHRISTINE OOKO,Emergency fund,1000,2022-05-03 07:23:00+00,True,25.0,Female,1,23000,ID_Y0386AT9,ID_zawrgrj7
365,2022-03-16 13:08:19.703288+00,CEDRIC OCHOLA,Family & Friends,250,2022-03-22 10:59:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_zcrvugl9
366,2022-04-12 15:59:14.139347+00,FATUMA OSORE,Bills & Fees,100,2022-04-19 15:16:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_zczwc1fy
367,2022-03-16 13:05:51.851102+00,NIMROD ZIRO,Family & Friends,2000,2021-12-27 20:14:00+00,True,25.0,Female,1,250000,ID_OZANC6XT,ID_zh4nw2s0
368,2021-08-06 11:28:03.723042+00,ONESMUS  GAKURU,Miscellaneous,500,2021-08-26 13:38:00+00,True,27.0,Female,2,8000,ID_L8QMYB09,ID_zr5x8yjs
369,2022-04-12 15:57:05.758311+00,GLADWELL MBURU,Miscellaneous,400,2022-04-03 08:39:00+00,True,25.0,Male,5,750000,ID_D8FOVVBB,ID_zty81sq8
370,2021-12-01 08:33:13.82067+00,SAFARICOM LIMITED,Data & WiFi,500,2021-01-15 15:40:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_zx5ajeqe
371,2021-10-05 12:29:13.14963+00,EQUITY PAYBILL ACCOUNT,Bills & Fees,14000,2021-10-08 10:33:00+00,True,25.0,Female,4,90000,ID_U9WZMGJZ,ID_zx9hnvvb
372,2022-04-12 15:59:14.139347+00,RUBIS ENJOY UN AVENUE,Going out,60,2022-03-22 04:06:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_zztijwt3
0,2022-06-01 10:25:16.7131+00,KCB PAYBILL AC,,150000,2022-05-05 08:29:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_00x9h2yx
1,2022-03-16 13:05:51.851102+00,IPAY LTD,,7394,2019-10-05 16:02:00+00,False,25.0,Female,1,10000,ID_40L9OTIM,ID_01db594f
2,2022-03-10 18:25:42.112294+00,JOHN NJIRU GAKUNJU,,200,2021-11-25 09:56:00+00,False,25.0,Female,1,85000,ID_1I8XYBWK,ID_07pm99no
3,2022-04-12 15:59:14.139347+00,UONSDA CHURCH  OFFERING-MAIN,,50,2022-04-11 14:48:00+00,False,25.0,Male,2,10000,ID_GR569FUO,ID_09jryhkd
4,2022-05-04 10:24:26.709045+00,M-SHWARI LOCK SAVINGS,,10000,2022-05-04 13:59:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_0ccv924c
5,2021-12-01 08:30:46.660752+00,ZUKU  FOR,,7000,2021-07-04 09:21:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_0ivttwce
6,2022-05-04 18:37:59.899018+00,SAFARICOM OFFERS  TUNUKIWA,,300,2022-05-07 19:02:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_0j1e3hks
7,2022-04-12 15:57:05.758311+00,NAIVAS LIFESTYLE,,184,2022-04-18 06:11:00+00,False,25.0,Male,2,10000,ID_GR569FUO,ID_0jf2pe3w
8,2021-09-01 02:20:12.680427+00,BATA,,600,2021-09-13 10:20:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_0mm4hawe
9,2022-03-16 13:08:19.703288+00,PETER NJOORA KENDA,,300,2019-06-03 15:26:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_0nd2x27b
10,2022-03-16 13:05:51.851102+00,PETER KENDA,,300,2021-07-10 15:46:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_0s0y8i8f
11,2022-03-16 13:05:51.851102+00,MYAIRTIME LIMITED,,50,2021-09-15 14:41:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_0s394wg4
12,2022-05-31 13:27:24.704992+00,MOTOR CONSULT SERVICES LIMITED VIA NIC BANK,,150000,2022-05-08 21:51:00+00,False,25.0,Male,1,250000,ID_KARF7R4R,ID_0s8q8hnm
13,2022-04-08 10:57:52.718675+00,SAFARICOM OFFERS  TUNUKIWA,,50,2022-04-08 18:15:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_0vu9s4tx
14,2022-05-12 15:46:32.634262+00,KENNEDY MUMIA,,50,2022-05-22 12:14:00+00,True,25.0,Male,3,10000,ID_ZX4DCF4K,ID_0wzvo8c5
15,2022-06-01 10:23:56.42678+00,CEDRIC OCHOLA,,5000,2021-10-22 09:44:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_11ep14g6
16,2021-10-25 16:18:38.586837+00,GOODLIFE PHARMACY WESTLANDS SQUARE,,599,2021-10-26 16:39:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_16dyyfqo
17,2022-05-31 13:27:24.704992+00,JACKSON ANDIVA,,80,2022-05-27 09:47:00+00,True,25.0,Female,1,23000,ID_Y0386AT9,ID_16gprxbc
18,2022-03-10 18:21:31.781487+00,AGNES NGANGA,,144,2021-11-01 08:48:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_16lij9xh
19,2022-03-16 13:08:19.703288+00,DENIS OTIENO,,14000,2021-07-21 14:27:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_1bx9fazh
20,2021-09-01 02:20:12.680427+00,ARNICA PHARMACEUTICALS,,420,2021-09-21 15:54:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_1c6j4d07
21,2022-04-12 15:59:14.139347+00,SHELL RIDGEWAYS,,5364,2022-03-04 07:10:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_1d5k5ykd
22,2021-10-25 16:19:06.928128+00,MBCI   OFFERING  ON,,500,2021-11-05 22:49:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_1hsh1z4x
23,2022-05-12 15:46:32.634262+00,TOTAL K STATE HOUSE 1,,500,2022-05-29 05:21:00+00,False,25.0,Female,3,85000,ID_J8O7LHZ2,ID_1hzu14dt
24,2022-04-12 15:59:14.139347+00,WAKANDA CREDIT LIMITED,,10200,2022-02-27 08:07:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_1iab3bqm
25,2021-09-01 02:20:12.680427+00,KENDRICK  NAMAL,,750,2021-08-11 12:53:00+00,True,26.0,Female,1,30000,ID_WO19RXAS,ID_1idktyre
26,2022-04-12 15:59:14.139347+00,KUNE FOOD LAB KENYA LIMITED,,835,2022-02-25 16:57:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_1jaoyv9g
27,2022-05-12 15:40:05.951342+00,JOSEPH MOGERE,,200,2022-05-15 08:34:00+00,True,25.0,Male,3,10000,ID_ZX4DCF4K,ID_1jnjzhdr
28,2022-05-12 15:40:05.951342+00,JAVA AGAKHAN MAIN,,640,2022-05-11 11:07:00+00,False,25.0,Male,5,750000,ID_D8FOVVBB,ID_1uh3vz8w
29,2021-09-01 02:20:12.680427+00,MBCI  FOR,,2600,2021-09-23 08:17:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_1yj8z7bp
30,2022-02-23 13:31:09.552091+00,TOTAL K STATE HOUSE 1,,300,2021-11-18 11:02:00+00,False,25.0,Female,1,85000,ID_1I8XYBWK,ID_1ztrnc7z
31,2022-06-01 10:23:56.42678+00,DUNTON OKOTH,,4000,2022-06-02 06:11:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_225w0wj5
32,2022-06-01 10:23:56.42678+00,PESAPAL,,100,2022-05-23 10:16:00+00,True,25.0,Male,1,250000,ID_KARF7R4R,ID_24i4hqpu
33,2021-08-06 11:28:16.846937+00,CECILIA  MWANGI,,18000,2021-08-15 00:24:00+00,True,25.0,Male,3,200000,ID_ECX9BS4A,ID_24tnwq38
34,2021-09-01 02:20:12.680427+00,LOISHOOK  GODWIN,,4600,2021-09-20 11:46:00+00,True,25.0,Male,3,200000,ID_ECX9BS4A,ID_287cta3i
35,2021-10-25 16:18:38.586837+00,ANTONY  MAKAU,,300,2021-11-03 10:52:00+00,True,27.0,Female,2,8000,ID_L8QMYB09,ID_28qzu2wn
36,2022-05-31 13:27:24.704992+00,CAROLINE KURIA,,50,2022-05-23 11:25:00+00,True,25.0,Female,1,23000,ID_Y0386AT9,ID_29d3uapu
37,2022-04-12 15:57:05.758311+00,ZAVON HEZRON,,50,2022-04-17 15:26:00+00,True,25.0,Male,2,10000,ID_GR569FUO,ID_2eqzpegq
38,2022-03-16 13:05:03.450626+00,KPLC PREPAID,,1000,2022-03-27 14:23:00+00,True,25.0,Male,1,200000,ID_5Y35KI6Q,ID_2gonme5r
39,2022-03-16 13:05:51.851102+00,TELKOM KENYA LIMITED,,100,2019-06-01 08:47:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_2h89w814
40,2022-04-12 15:59:14.139347+00,THE BARNYARD LOUNGE AND GRILL,,260,2022-03-11 18:44:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_2i284yic
41,2022-05-31 13:21:55.629867+00,JACKSON ANDIVA,,130,2022-05-16 07:34:00+00,True,25.0,Female,1,23000,ID_Y0386AT9,ID_2rc2fy5t
42,2022-05-04 18:39:01.881199+00,ELIVIN KWAMBOKA MOYWAYWA,,100,2022-05-11 15:09:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_2xuwrm2w
43,2022-05-31 13:27:24.704992+00,JACKLINE IMINZA,,60,2022-06-03 11:17:00+00,False,25.0,Female,1,85000,ID_1I8XYBWK,ID_32k5anyk
44,2021-10-05 12:45:58.000193+00,EQUITY PAYBILL ACCOUNT,,1000,2021-10-11 08:36:00+00,True,25.0,Female,4,90000,ID_U9WZMGJZ,ID_32k6k4ir
45,2022-02-23 13:31:09.552091+00,MYAIRTIME LIMITED,,25,2021-11-09 07:50:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_33etgqjz
46,2022-03-16 13:05:51.851102+00,HARRISON JUMA AYUAK,,90,2022-04-05 15:00:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_33oqiv0p
47,2022-02-23 13:37:55.038678+00,MUCHIRI NDAMBIRI,,100,2021-09-24 08:29:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_35tlah5e
48,2022-03-16 13:08:19.703288+00,FATUMA OSORE,,90,2022-04-04 14:47:00+00,False,25.0,Male,3,10000,ID_ZX4DCF4K,ID_3c5vnugx
49,2022-03-10 18:21:31.781487+00,JERUSA OTIENO,,1980,2021-11-21 14:35:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_3co0g0b1
50,2022-06-01 10:23:56.42678+00,M-SHWARI LOCK SAVINGS,,25000,2019-09-05 19:00:00+00,False,25.0,Female,3,85000,ID_J8O7LHZ2,ID_3jnvetig
51,2021-09-01 02:19:31.317098+00,FELIX  KAINDI,,100,2021-09-25 16:55:00+00,True,26.0,Female,1,30000,ID_WO19RXAS,ID_3kanjiwh
52,2021-10-05 12:45:58.000193+00,ROBERT KARIUKI,,48,2021-10-10 18:20:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_3khkxxrg
53,2021-10-25 16:18:38.586837+00,PAYTECH LIMITED,,260,2021-10-26 14:21:00+00,False,25.0,Female,4,90000,ID_U9WZMGJZ,ID_3r9jjv69
54,2022-04-12 15:57:05.758311+00,LAWRENCE KIMONDO NGATA,,400,2022-04-08 16:39:00+00,False,25.0,Male,5,750000,ID_D8FOVVBB,ID_3re1tikk
55,2022-03-10 18:21:31.781487+00,MUCHIRI NDAMBIRI,,204,2021-11-04 11:14:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_3rtah7yu
56,2021-09-01 02:19:31.317098+00,JULIUS  ANDABWA,,1500,2021-09-22 13:42:00+00,True,25.0,Male,3,200000,ID_ECX9BS4A,ID_3yppy2ju
57,2022-05-31 13:27:55.17584+00,HUHUS PIZZA LIMITED HO,,1200,2022-05-30 16:01:00+00,False,25.0,Male,5,150000,ID_O8P8YS18,ID_40u68xpe
58,2022-06-01 10:23:56.42678+00,ELIZABETH WANGARI,,700,2022-06-02 16:12:00+00,False,25.0,Female,1,23000,ID_Y0386AT9,ID_414obsy0
59,2022-05-31 13:27:24.704992+00,PETER NJOORA KENDA,,300,2019-08-05 12:54:00+00,True,25.0,Female,1,85000,ID_1I8XYBWK,ID_416hrvpe
60,2022-05-12 15:40:05.951342+00,ALPHA CAR WASH,,200,2022-05-13 17:20:00+00,False,25.0,Male,5,750000,ID_D8FOVVBB,ID_43glvgyg
61,2022-04-12 15:57:05.758311+00,LEAH NGOGA,,3050,2022-01-18 09:03:00+00,True,25.0,Male,5,252000,ID_3JA0MAFB,ID_43xe0u4c
62,2021-09-01 02:20:12.680427+00,SAFARICOM POSTPAID,,150,2021-09-07 07:15:00+00,True,26.0,Female,1,30000,ID_WO19RXAS,ID_43xyvyhs
63,2022-04-12 15:57:05.758311+00,QUICK MART KIAMBU,,359,2021-12-15 15:54:00+00,False,25.0,Male,5,252000,ID_3JA0MAFB,ID_447qwpu7
64,2022-03-16 13:05:51.851102+00,KENYA REVENUE AUTHORITY,,40124,2021-12-16 07:25:00+00,True,25.0,Female,1,10000,ID_40L9OTIM,ID_46djzo7m
65,2021-08-06 11:28:16.857538+00,COCO JAMBO,,4480,2021-08-08 18:44:00+00,False,25.0,Male,3,200000,ID_ECX9BS4A,ID_46m7z544
66,2022-06-01 10:25:16.7131+00,CEDRIC OCHOLA,,1000,2022-05-21 10:09:00+00,True,25.0,Male,5,150000,ID_O8P8YS18,ID_4b8k3gms
